id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
826691,Suite 7 - Suites Condesa Mexico,4326326,Rodrigo,,Cuauhtémoc,19.40915,-99.17321,Entire home/apt,850,180,18,2019-05-11,0.17,6,325,0,
35797,Villa Dante,153786,Dici,,Cuajimalpa de Morelos,19.38283,-99.27178,Entire home/apt,4056,1,0,,,1,363,0,
52390579,"Casa en privada con  vigilancia, estacionamiento.",424060909,Maria Carmen Marta,,Cuajimalpa de Morelos,19.395126,-99.277374,Private room,752,1,0,,,1,365,0,
826760,Suite 12 - Suites Condesa Mexico,4326326,Rodrigo,,Cuauhtémoc,19.40915,-99.17321,Entire home/apt,971,4,17,2020-03-15,0.15,6,203,0,
44616,CONDESA HAUS  B&B,196253,Condesa Haus Bed & Breakfast  CDMX,,Cuauhtémoc,19.41162,-99.17794,Entire home/apt,18000,1,56,2022-06-05,0.43,11,347,7,
828714,Apartment with Internet & 2 cable TV's,4344353,Miriam,,Coyoacán,19.34183,-99.15533,Entire home/apt,608,1,25,2018-05-21,0.36,1,140,0,
15511977,La casa de Abraham,93364273,Abraham,,Miguel Hidalgo,19.41095,-99.24418,Private room,800,1,1,2018-03-19,0.02,1,179,0,
34776449,★ The attic ★ Panoramic garden 10 min CitiBanamex,2954577,Lazaro Alejandro,,Miguel Hidalgo,19.42641,-99.22591,Private room,1779,1,5,2022-03-14,0.14,4,222,1,
45767104,BONITO DEPARTAMENTO NUEVO  LOMAS DE  TECAMACHALCO,371036285,Luis,,Miguel Hidalgo,19.41947,-99.24063,Private room,500,7,0,,,1,365,0,
832805,ROOMS CASA INDIGO WITH TERRACE AT CITY CENTER,3777702,Abraham,,Cuauhtémoc,19.44262,-99.14566,Private room,444,1,125,2022-01-26,1.08,6,288,2,
28466997,Casa de Lulú,214885342,Lulú,,Cuajimalpa de Morelos,19.39683,-99.27678,Private room,1000,1,2,2021-12-02,0.05,1,365,1,
56074,Great space in historical San Rafael,265650,Maris,,Cuauhtémoc,19.43977,-99.15605,Entire home/apt,650,2,72,2022-06-19,0.53,2,344,14,
844818,Well located on calm neighborhood,4410326,Fernando,,Benito Juárez,19.38336,-99.18197,Private room,460,2,8,2019-11-24,0.07,1,269,0,
2056622,Cómodo y espacioso loft en Coyoacán,10531228,Maria,,Coyoacán,19.35585,-99.16315,Entire home/apt,1602,2,13,2019-09-03,0.19,3,290,0,
865012,Business Suite RED near Reforma Av.,3850198,Hermann,,Cuauhtémoc,19.43078,-99.17011,Hotel room,1111,2,31,2022-01-01,0.27,10,356,1,
2056638,Amplio y luminoso loft en Coyoacán,10531228,Maria,,Coyoacán,19.35353,-99.16299,Entire home/apt,1602,1,21,2018-06-24,0.20,3,290,0,
58955,Entire beautiful duplex in la Roma,282620,Laura,,Cuauhtémoc,19.42113,-99.15955,Entire home/apt,2019,7,45,2022-01-06,0.35,1,47,3,
865070,"Lovely comfortable room facing garden, Alcatraz",3991683,Leonora,,Coyoacán,19.34424,-99.17095,Hotel room,608,3,9,2021-08-20,0.08,2,351,1,
61792,Spacious Clean Quiet room (own bath) in la Condesa,299558,Roberto,,Cuauhtémoc,19.41083,-99.18057,Private room,1212,2,58,2022-06-15,1.03,1,159,6,
868843,Business Suite PURPLE near Reforma,3850198,Hermann,,Cuauhtémoc,19.43068,-99.17007,Hotel room,1010,2,41,2022-04-16,0.43,10,361,6,
868986,Business Suite BLUE near Reforma Av,3850198,Hermann,,Cuauhtémoc,19.4306,-99.17074,Entire home/apt,1010,2,19,2022-03-11,0.17,10,362,1,
869063,Business Suite BLACK near Reforma,3850198,Hermann,,Cuauhtémoc,19.43052,-99.17003,Hotel room,1010,2,19,2022-03-11,0.24,10,355,1,
2072354,Coyoacan Historic Studio Apartment,16840050,Mónica,,Coyoacán,19.35358,-99.16948,Entire home/apt,900,3,60,2019-11-09,0.58,2,320,0,
883511,Cozy House with Roofterrace group 29 pax Center DF,3777702,Abraham,,Cuauhtémoc,19.44207,-99.14797,Entire home/apt,2827,1,209,2022-06-06,1.83,6,249,27,
2075738,Amazing apartment Mexico City!!!,2339771,Rodrigo,,Cuauhtémoc,19.41909,-99.16043,Entire home/apt,2827,2,65,2022-05-23,0.64,1,299,17,
67703,"2 bedroom apt. deco bldg, Condesa",334451,Nicholas,,Cuauhtémoc,19.41152,-99.16857,Entire home/apt,1918,4,42,2022-05-19,0.33,2,325,3,
898633,"1 bedroom apt BEST location, BALCONY, ROOFTOP 50Mb",4796027,Marco,,Cuauhtémoc,19.42063,-99.16586,Entire home/apt,1817,2,51,2021-12-24,0.45,2,350,2,
70644,Beautiful light Studio Coyoacan- full equipped !,212109,Trisha,,Coyoacán,19.35448,-99.16217,Entire home/apt,1197,7,112,2022-06-20,0.89,3,153,8,
107078,NEW  DESIGNER LOFT,540705,Andrea,,Miguel Hidalgo,19.43211,-99.19327,Entire home/apt,3796,4,10,2019-10-05,0.14,3,208,0,
131610,MARIA DEL ALMA,647454,Fernando,,Coyoacán,19.35416,-99.16488,Private room,1379,1,0,,,3,88,0,
913084,15 blocks from Paseo de la Reforma,4647293,Martina,,Miguel Hidalgo,19.43956,-99.17263,Entire home/apt,2057,2,139,2022-06-13,1.25,2,180,27,
165772,BEST 4BR 4 BH HOUSE IN S. MIGUEL CHAPULTEPEC,790208,Maria Jose,,Miguel Hidalgo,19.40826,-99.18659,Entire home/apt,3837,2,278,2022-05-30,2.09,6,231,8,
2083241,Condesa Apartment in 1920s Landmarked Art Nouveau Mansion,8282570,Thomas,,Cuauhtémoc,19.4153,-99.16763,Entire home/apt,1600,3,246,2022-06-04,2.62,3,140,41,
939721,Radiant Apartment with Terrace in Roma Norte,4821807,Alex,,Cuauhtémoc,19.42288,-99.15488,Entire home/apt,1572,3,458,2022-06-06,4.09,4,171,49,
171109,Cool room near WTC and Metrobus,816295,Carlos,,Benito Juárez,19.39675,-99.17581,Private room,306,4,80,2022-06-15,0.79,2,361,7,
997247,NEW! HISTORIC BUILDING -BEST STREET,5479592,Lorenzo,,Cuauhtémoc,19.41434,-99.15857,Entire home/apt,1921,2,394,2022-05-30,3.56,1,327,34,
2084093,5 min from CDMX´s airport,10644799,Benito,,Venustiano Carranza,19.43949,-99.08769,Entire home/apt,446,1,562,2022-05-28,5.92,6,354,24,
1007174,Private en suite in City house,5540061,Julian,,Cuauhtémoc,19.43817,-99.15466,Private room,811,3,9,2017-10-01,0.08,1,364,0,
2088218,Private rooms near old Coyoacan center,10659485,Cécile,,Coyoacán,19.34022,-99.15306,Private room,375,2,5,2018-05-15,0.05,1,261,0,
2093036,Departamento 2 dormitorios x Antara,3083561,Federico,,Miguel Hidalgo,19.44178,-99.20202,Private room,3130,1,0,,,1,365,0,
180808,"Huge Luxurious Suite 70's style, perfectly located",36836,Roberto,,Cuauhtémoc,19.4239,-99.1689,Entire home/apt,1503,3,38,2022-04-02,0.31,1,323,1,
187030,Spacious apt with the best rooftop in Condesa,899360,Julian,,Cuauhtémoc,19.41057,-99.1773,Entire home/apt,2142,14,98,2022-05-28,0.76,6,171,1,
187745,Extraordinarily Spacious Apt. in Condesa,899360,Julian,,Cuauhtémoc,19.41057,-99.1773,Entire home/apt,1817,2,24,2018-01-03,0.23,6,171,0,
1011428,PLAZA DEL ARCÁNGEL EN SAN ÁNGEL,5307709,Rosa María,,Álvaro Obregón,19.34406,-99.19413,Entire home/apt,7099,7,17,2022-01-02,0.15,1,240,2,
194937,Sunny & Fresh Apt. with best rooftop in Condesa,899360,Julian,,Cuauhtémoc,19.41057,-99.1773,Entire home/apt,2200,14,64,2019-10-29,0.50,6,179,0,
2094427,Polanco Concept Studio Loft...,3675629,Patricia (Pâté),,Miguel Hidalgo,19.43573,-99.18955,Entire home/apt,1486,3,74,2022-05-31,0.78,6,290,11,
2112138,COYOACAN NICE ♥ FLAT !!,16840050,Mónica,,Coyoacán,19.35284,-99.1695,Entire home/apt,900,3,37,2019-12-19,0.36,2,339,0,
1013504,"OASIS IN COYOACAN, SHARED HOUSE",1664327,Edoardo,,Coyoacán,19.34034,-99.18345,Private room,284,2,47,2021-02-15,0.45,2,331,0,
1022380,Feel the Magic of Mexico City from this Duplex Loft,3285196,Juan Carlos,,Cuauhtémoc,19.43271,-99.13857,Entire home/apt,1253,1,319,2022-06-16,2.85,7,302,35,
2117709,Nice and luminous apartment in Coyoacan,4079778,Rosa Maria,,Coyoacán,19.34219,-99.15952,Entire home/apt,750,3,9,2021-11-03,0.09,3,365,1,
204887,"Traditional neighborhood: Escandón, Condesa & Roma",998053,MaryJo,,Cuauhtémoc,19.4059,-99.17548,Entire home/apt,1200,3,27,2021-11-13,0.22,1,356,1,
1051636,Chilango chic: room in cozy apartment Condesa DF,1809694,Deborah,,Cuauhtémoc,19.40592,-99.1691,Private room,788,2,27,2022-04-21,0.25,1,325,4,
217685,"Condesa, one of the best zones.",184410,Veronica,,Cuauhtémoc,19.40491,-99.17177,Entire home/apt,808,7,26,2022-04-20,0.29,1,222,16,
2118573,Walk to WTC from a Family Apartment in a Trendy Neighborhood,10802698,Hector,,Benito Juárez,19.38777,-99.17532,Entire home/apt,1846,2,191,2022-06-13,1.87,3,83,25,
1066945,"Villa Alfonsina, Heart of Coyoacan",5870021,Héctor,,Coyoacán,19.35445,-99.16251,Private room,1200,1,144,2022-02-14,1.37,5,356,1,
2127400,Stay like a local in Roma Norte,350668,Blair,,Cuauhtémoc,19.4191,-99.15904,Private room,1716,2,157,2022-03-07,1.53,1,172,2,
1087636,Apartment at south of Mexico city,5975456,Pamela,,Coyoacán,19.30523,-99.18356,Private room,450,1,28,2022-06-10,0.30,1,359,2,
2130176,Charming Apt in the best location,1326107,Jacqueline,,Cuauhtémoc,19.41416,-99.1568,Entire home/apt,1050,5,36,2019-04-27,0.36,4,345,0,
245507,"Best location in town, Reforma Ave area.",1288063,Francisco,,Cuauhtémoc,19.4236,-99.16979,Entire home/apt,1385,1,297,2022-06-05,2.28,2,364,23,
247543,"Independent studio, top location",1297488,Petra,,Cuauhtémoc,19.43516,-99.13806,Entire home/apt,606,3,82,2022-06-17,0.64,5,337,2,
1107979,Bedroom for rent,6083480,Juan Carlos,,Iztapalapa,19.32227,-99.09046,Private room,277,1,1,2017-02-25,0.02,1,365,0,
252618,"""Chavela"" Private & Furnished Room",1326107,Jacqueline,,Cuauhtémoc,19.41472,-99.15602,Private room,524,5,18,2022-03-05,0.14,4,144,2,
1130658,"Comfort, convenience & security, all in one place",6203086,Jose,,Benito Juárez,19.36809,-99.17821,Entire home/apt,890,2,26,2022-01-04,0.25,4,324,7,
2171338,PASEO DE LA REFORMA+GYM+POOL,110218260,Elizabeth,,Cuauhtémoc,19.43339,-99.15467,Entire home/apt,1318,2,343,2022-06-06,3.34,1,335,47,
1135302,"Location & security, double bedroom apartment",6203086,Jose,,Benito Juárez,19.36613,-99.17831,Private room,450,2,9,2021-12-25,0.12,4,324,2,
256555,GREAT HOUSE IN S MIGUEL CHAPULTEPEC,790208,Maria Jose,,Miguel Hidalgo,19.40663,-99.18653,Entire home/apt,3352,2,301,2022-06-04,2.35,6,231,30,
1164876,Beautiful designer artists home..,212109,Trisha,,Coyoacán,19.35164,-99.15289,Entire home/apt,4947,10,6,2017-12-30,0.06,3,4,0,
2178349,lovely apartment in the heart of CDMX,906106,Francisco Y Miya,,Cuauhtémoc,19.429147720336914,-99.15665435791016,Entire home/apt,903,3,6,2019-01-02,0.06,1,330,0,
1167552,"Cuarto Amplio con Estudio, Roma DF.",6393641,José,,Cuauhtémoc,19.41317,-99.15735,Private room,747,3,119,2022-05-30,1.08,1,81,13,
276504,High End Condo with golf package,1444589,Michael,,Iztacalco,19.38061,-99.12729,Entire home/apt,2019,7,0,,,1,0,0,
1170780,"Renew Room, near to Condesa",6409883,Pato,,Benito Juárez,19.39129,-99.1888,Private room,426,3,17,2019-04-28,0.17,2,171,0,
281134,COOL PENT HOUSE APARTMENT @CONDESA,196253,Condesa Haus Bed & Breakfast  CDMX,,Cuauhtémoc,19.41108,-99.17634,Hotel room,2887,1,7,2019-10-05,0.08,11,198,0,
2182375,Bright and beautiful apt Narvarte,1979548,Oscar,,Benito Juárez,19.38212,-99.15361,Entire home/apt,1582,3,40,2019-12-31,0.47,2,363,0,
1187817,Suite 1 - Suites Condesa Mexico,4326326,Rodrigo,,Cuauhtémoc,19.40915,-99.17321,Entire home/apt,900,120,50,2018-11-24,0.45,6,364,0,
1211383,Room & bathroom in great house!,212109,Trisha,,Coyoacán,19.355,-99.16181,Private room,1014,5,21,2022-04-04,0.20,3,161,1,
287940,Furnished lovely cozy studio,1497087,Penelope,,Cuauhtémoc,19.41241,-99.1753,Entire home/apt,606,1,357,2022-06-05,3.31,9,274,44,
1226234,Cosy apartment in Polanco near park,6688806,Anne,,Miguel Hidalgo,19.42948,-99.19179,Entire home/apt,2554,7,23,2022-01-03,0.27,1,61,2,
291804,A nice room with great location,1511568,Luis Ernesto,,Benito Juárez,19.36305,-99.15412,Private room,608,2,0,,,1,365,0,
2228415,Contemporary House with Jacuzzi in San Angel,2518152,Martha Y Pancho,,Álvaro Obregón,19.34948,-99.19381,Entire home/apt,5000,15,4,2021-11-21,0.05,7,332,1,
1283294,♡ 50%Off 150 mbps Reforma Gym Front US Embassy,5755202,Andres,,Cuauhtémoc,19.42801,-99.16467,Entire home/apt,3635,1,136,2022-05-15,1.32,44,61,12,
2238309,"Condesa Moderno Loft, alberca, gym y excelente internet...  Ideal Ejecutivos",7165956,Elena,,Cuauhtémoc,19.41689,-99.17792,Entire home/apt,1850,28,248,2022-04-30,2.58,2,306,5,
323030,Comfy in the Middle of La Condesa,970609,Morgana & Omar,,Cuauhtémoc,19.41368,-99.17907,Entire home/apt,808,2,189,2022-06-02,1.52,1,233,10,
1286695,"Comfortable, beautiful and convenient pied à terre",6998716,Maria,,Miguel Hidalgo,19.43514,-99.18361,Entire home/apt,974,4,26,2022-06-12,0.37,1,338,5,
324769,2Room new apartment in modern complex,1661848,David,,Miguel Hidalgo,19.45906,-99.19071,Entire home/apt,608,5,42,2022-04-02,0.38,1,362,6,
2284377,Comfy room in polanco,11668406,Plinio,,Miguel Hidalgo,19.436834,-99.207855,Private room,629,15,16,2022-03-05,0.16,1,267,3,
1288566,Luxury Loft-Style Apartment in Vibrant Polanco Neighborhood,540705,Andrea,,Miguel Hidalgo,19.43179,-99.19426,Entire home/apt,3413,4,72,2022-04-05,0.94,3,208,28,
2289797,Feel like in your own apartment,10211713,Karla,,Cuauhtémoc,19.42054,-99.17074,Entire home/apt,1000,8,289,2022-04-27,2.83,1,251,6,
325812,"Confortable private room, downtown Mexico City.",1666388,Angeles (Anjali),,Cuauhtémoc,19.43319,-99.14665,Private room,505,4,107,2020-09-19,1.05,1,179,0,
1309198,¡ Hermosa habitación en la Ciudad de México !,7116734,Mafer,,Coyoacán,19.34356,-99.1286,Private room,350,3,1,2018-08-10,0.02,5,0,0,
326296,WONDERFUL ROOM IN COYOACAN HOUSE,1664327,Edoardo,,Coyoacán,19.34034,-99.18345,Private room,348,2,193,2021-01-27,1.70,2,279,0,
2297044,Luxury apartments in Roma/Condesa,8618270,Benjamin And Martha,,Cuauhtémoc,19.41767,-99.16652,Entire home/apt,2500,3,8,2021-11-10,0.08,4,365,2,
1323378,Apt in perfect location WTC/Condesa ¡Welcome!,1989370,Oscar,,Benito Juárez,19.39084,-99.16981,Entire home/apt,1100,3,17,2022-06-17,0.16,1,257,8,
2297850,GREAT PLACE TO STAY @ POLANCO MEX,11736749,Francisco,,Miguel Hidalgo,19.42887,-99.17651,Private room,699,5,221,2022-06-12,2.17,4,355,7,
2307983,BRIGHT & MODERN TWO LEVEL PENTHOUSE,3887359,Sergio,,Cuauhtémoc,19.42589,-99.16634,Entire home/apt,1608,2,262,2022-06-18,2.60,1,137,29,
326475,Contemporary chic: Roma norte-Best location,1670032,Maria Isabel,,Cuauhtémoc,19.41444,-99.15734,Entire home/apt,1400,3,111,2022-05-14,1.27,2,50,8,
1324525,Comfortable stay at sunny flat,7189850,Monica,,Benito Juárez,19.38366,-99.16569,Private room,500,1,3,2015-12-24,0.03,1,355,0,
329776,Habitación Verde.,1683373,Miguel,,Tlalpan,19.2751,-99.17757,Private room,303,2,16,2021-12-25,0.27,5,0,1,
2315918,Luxury Studios in Roma/Condesa,8618270,Benjamin And Martha,,Cuauhtémoc,19.418,-99.16532,Entire home/apt,2250,3,7,2021-07-01,0.07,4,365,1,
2345760,Room for rent in Mexico City,11979276,(Email hidden by Airbnb),,Miguel Hidalgo,19.39969,-99.17173,Private room,500,3,0,,,1,365,0,
1344188,WTC Panoramic Penthouse room w/own bath,7271395,Miguel Angel,,Benito Juárez,19.39219,-99.17705,Private room,532,3,215,2022-06-18,2.07,1,49,2,
2350051,GREAT LOCATED PRV8 ROOM!!,12000140,Paco&Luis,,Benito Juárez,19.37252,-99.14269,Private room,608,2,13,2018-11-19,0.14,3,364,0,
331030,Rento recámara en Coyoacán centro,1688597,Emma,,Coyoacán,19.34549,-99.15872,Private room,1300,2,0,,,1,363,0,
331788,"CONDESA COZY, COMFORTABLE APARTMENT",1691633,Sandro & Ines,,Cuauhtémoc,19.41975,-99.17341,Entire home/apt,1555,3,337,2020-03-07,2.69,1,266,0,
1363110,"Hermosa recámara, cerca La Condesa",6409883,Pato,,Benito Juárez,19.39165,-99.18885,Private room,426,3,26,2018-11-12,0.24,2,171,0,
350079,beautiful furnished room Rome area,1773936,Elizabeth,,Cuauhtémoc,19.40639,-99.16686,Private room,1111,5,0,,,1,365,0,
2373420,Cultural area of Mexico City,11928644,Omar  Josué,,Coyoacán,19.30729,-99.16962,Private room,380,7,12,2022-06-12,0.14,1,355,3,
1369572,"Cozy, chic & peaceful  apartment.",7427682,Julia,,Benito Juárez,19.38148,-99.18216,Private room,600,3,0,,,1,364,0,
357324,Recámara luminosa y jardín,1808252,Sara,,Miguel Hidalgo,19.40237,-99.24315,Private room,2028,1,0,,,1,365,0,
1378164,Prívate apartment next to public transport,2492211,Daniel,,Benito Juárez,19.39829,-99.13817,Entire home/apt,420,20,38,2022-04-02,0.82,1,160,3,
362583,Modern 2 Bedroom Apt. Near Reforma,1832239,Maria  & Jennifer,,Cuauhtémoc,19.43165,-99.17132,Entire home/apt,1615,2,33,2022-04-17,0.29,1,356,14,
1380783,Chic Room in Luxury Polanco,7477163,Rodrigo,,Miguel Hidalgo,19.42903,-99.19238,Private room,2524,2,116,2019-05-29,1.12,1,365,0,
370092,Condesa Roma WTC Loft,618769,Ricardo,,Cuauhtémoc,19.40213,-99.16924,Entire home/apt,560,1,376,2022-06-05,3.02,2,141,47,
2401724,Excellent location renovated Apt. Roma/Condesa 1,7729316,Yaniv,,Cuauhtémoc,19.4171,-99.1725,Entire home/apt,1234,1,178,2022-06-06,3.02,4,154,73,
1392308,"CITY CENTER 2BR,  SECURE, City Tours, Lap Pool 416",2872228,Bruce,,Cuauhtémoc,19.43432,-99.14581,Entire home/apt,1272,3,55,2020-03-16,0.52,10,229,0,
2406485,En el corazón de la escandón,9931809,Karina,,Miguel Hidalgo,19.40103,-99.17618,Private room,450,2,46,2022-05-07,0.46,1,365,6,
373792,"Great Accommodation in Condesa , modern , secure",1821523,Jorge,,Cuauhtémoc,19.41277,-99.17546,Private room,909,2,13,2021-11-05,0.11,1,365,1,
1403168,Habitación disponible,7569372,Paola,,Miguel Hidalgo,19.40288,-99.17884,Private room,608,2,1,2020-02-26,0.04,1,365,0,
375032,DISTRITO CONDESA B&B  ENTIRE HOUSE / OR BY ROOM,1886913,Distrito Condesa,,Cuauhtémoc,19.4075,-99.17561,Private room,13500,1,51,2022-05-09,0.42,10,363,5,
2419999,Best Location - HISTORIC CENTER REFORMA SECURE 105,2872228,Bruce,,Cuauhtémoc,19.43432,-99.14581,Entire home/apt,724,3,11,2020-02-17,0.11,10,234,0,
1403218,HOUSE INDIGO IN THE CEN. OF MEX CITY,3777702,Abraham,,Cuauhtémoc,19.44324,-99.14649,Private room,2827,1,162,2021-01-11,1.54,6,284,0,
2424204,Colonial Suite,12389380,Olivia,,Cuauhtémoc,19.43794,-99.13644,Entire home/apt,1999,3,24,2019-11-14,0.24,7,344,0,
382712,SALUDOS MI NOMBRE ES FERNANDO,1918084,Fernando,,Miguel Hidalgo,19.45684,-99.17179,Private room,700,1,0,,,1,365,0,
1404363,SPOTLESS beautiful sunny loft in Del Valle,5341352,Maria Giselle,,Benito Juárez,19.38015,-99.17402,Entire home/apt,980,4,130,2022-05-16,1.21,1,113,16,
395446,Cool apartment with  the Best Roof Top in Condesa,899360,Julian,,Cuauhtémoc,19.41068,-99.17732,Entire home/apt,2981,14,19,2022-05-31,0.16,6,0,7,
419110,Comfy clean Roøm @Cozy apartment,2084312,Sara,,Cuauhtémoc,19.41017,-99.17886,Private room,666,3,53,2019-11-04,0.73,1,88,0,
2436156,Best Views in the heart of Condesa,11926583,Gumaro,,Cuauhtémoc,19.4098,-99.17851,Entire home/apt,1615,4,70,2021-01-11,0.70,2,0,0,
2444573,"Cozy green apartment near Coyoacán center, CDMX",12497740,Joaquin,,Benito Juárez,19.36229,-99.17355,Entire home/apt,1115,20,11,2020-03-27,0.18,1,358,0,
1411454,Modern Suite in Roma Mansion,7609684,Juan Carlos,,Cuauhtémoc,19.41701,-99.1658,Entire home/apt,1600,3,293,2022-06-09,2.73,3,144,33,
2447795,* Zen Loft *,8324471,Maria,,Miguel Hidalgo,19.41245,-99.18961,Entire home/apt,1623,2,36,2022-06-01,0.36,1,364,2,
454077,Explore the City's Historic Center,2256144,Fernanda,,Cuauhtémoc,19.42454,-99.13845,Private room,507,1,2,2017-09-16,0.02,1,365,0,
454693,"Condesa, ideal for tourism or remote work",1601561,Sylvia Eugenia,,Cuauhtémoc,19.40836,-99.1733,Entire home/apt,1514,3,240,2022-06-05,1.99,1,224,16,
1429120,Great location & security single bedroom Apartment,6203086,Jose,,Benito Juárez,19.36926,-99.1804,Private room,305,2,26,2022-06-16,0.25,4,359,4,
2484037,Loft in the fun part of Condesa,9852611,Rebeca,,Cuauhtémoc,19.41059,-99.17501,Entire home/apt,1212,2,141,2022-05-28,1.40,2,352,8,
1441365,Fancy Furnished Apartment & Great Location,7738527,Viridiana,,Cuauhtémoc,19.42029,-99.17323,Entire home/apt,1514,4,93,2022-05-09,0.90,2,337,12,
2488193,Casa El Santo,12389380,Olivia,,Cuauhtémoc,19.43815,-99.13644,Entire home/apt,1393,3,38,2020-11-15,0.38,7,344,0,
2506525,"casa en el sur, zona coyoacan",12829914,Maluz,,Coyoacán,19.31669,-99.16917,Private room,208,1,48,2022-05-02,0.49,1,191,2,
456242,Nice and cozy room with terrace!!!!,1767559,Anna,,La Magdalena Contreras,19.33036,-99.21737,Private room,811,3,2,2015-07-08,0.02,2,293,0,
1441434,For Foreign business guest+WiFi+Spa+Pool+Jacuzzi+,7740056,Mireya Cristina,,Cuauhtémoc,19.427969,-99.161293,Entire home/apt,1636,5,206,2022-04-17,1.91,2,170,1,
2516668,Room in new apartment of 1250ft²,3729922,Pedro,,Benito Juárez,19.39507,-99.15226,Private room,350,30,0,,,1,365,0,
1462549,Charming loft near Reforma Ave.,7838265,Ernesto,,Miguel Hidalgo,19.42833,-99.17634,Entire home/apt,1100,5,75,2022-05-30,0.70,11,30,9,
2519535,"Villa María, Heart of Coyoacan",5870021,Héctor,,Coyoacán,19.35418,-99.16338,Private room,1200,1,64,2022-04-18,0.64,5,352,1,
458808,Departamento  Roma Norte- Sanitizado,2281290,Suites,,Cuauhtémoc,19.42675,-99.1613,Entire home/apt,721,1,61,2022-05-28,0.75,46,356,28,
1476127,Habitación  Frida - cocina y balcón  compartido,7900007,Lety Y Richard,,Benito Juárez,19.38021,-99.16878,Private room,799,1,186,2022-06-04,1.74,2,358,21,
2521698,Art Deco in Condesa King,12910391,Alejandro,,Cuauhtémoc,19.41356,-99.17586,Private room,1414,2,95,2022-06-07,1.08,3,282,19,
1483498,"Location: Cozy, Peaceful & Sunny 2bedrms 1.5baths",7936694,Luz,,Cuauhtémoc,19.4144,-99.17742,Entire home/apt,1062,2,203,2022-05-13,1.90,1,152,13,
486913,Spacious 60´s / San Rafael-Reforma check in 24hrs,2409917,Darío,,Cuauhtémoc,19.43898,-99.16142,Entire home/apt,749,1,28,2022-06-11,0.23,3,297,5,
1483664,Short/Long Term near Coyoacan&Cntr Nat delas Artes,6373011,La Casita DF,,Iztapalapa,19.35796,-99.12219,Private room,608,30,3,2018-10-29,0.06,2,365,0,
491412,Luxury Room for rent in Santa Fe area México City,2428947,Esther,,Miguel Hidalgo,19.38875,-99.24067,Private room,1143,7,0,,,1,88,0,
2537481,Beautiful Hideaway in Historic Building Across from the Park,12992813,Roberto,,Cuauhtémoc,19.42018,-99.15945,Entire home/apt,2807,2,286,2022-06-02,3.07,2,347,37,
1555819,New Suite in Vintage Home in Roma/Condesa,8282570,Thomas,,Cuauhtémoc,19.41709,-99.16603,Entire home/apt,1629,3,288,2022-05-30,2.69,3,138,34,
2537521,Comfortable and luminous Apt with Balcony n 100Mb,4796027,Marco,,Cuauhtémoc,19.4218,-99.16474,Entire home/apt,2527,2,168,2022-06-04,1.78,2,355,2,
499553,"Deluxe 4-BR penthouse, views, historic center",1297488,Petra,,Cuauhtémoc,19.43621,-99.13874,Entire home/apt,3776,3,23,2019-12-08,0.19,5,248,0,
1565220,Descansa en la Suite de la Abuelita San Angel CDMX,2518152,Martha Y Pancho,,Álvaro Obregón,19.34735,-99.19016,Hotel room,2900,1,23,2018-06-02,0.22,7,365,0,
499676,"Fabulous 3BR penthouse, Views, Historic Center",1297488,Petra,,Cuauhtémoc,19.43651,-99.13905,Entire home/apt,6058,3,2,2014-12-14,0.02,5,275,0,
1627630,Recline on the Terrace of this 1920s Art Nouveau Mansion,8282570,Thomas,,Cuauhtémoc,19.41501,-99.16565,Entire home/apt,1650,3,274,2022-06-09,2.58,3,119,38,
501037,The best cheap flat in La Condesa!!,1364145,Humberto,,Cuauhtémoc,19.41578,-99.17425,Entire home/apt,1200,5,84,2022-06-01,0.70,2,97,25,
2540221,Amplio espacio con 2 habitaciones.,13007874,Eduardo,,Coyoacán,19.34347,-99.16108,Entire home/apt,1176,3,29,2022-02-26,0.32,1,358,2,
1635595,Stylish home in the heart of Mexico City,8686853,Marina,,Cuauhtémoc,19.43149,-99.165543,Entire home/apt,2163,1,7,2022-06-07,1.15,1,99,7,
2546210,Two rooms in Narvarte apartment,13036898,Luis,,Benito Juárez,19.39561,-99.15013,Private room,250,5,3,2014-08-01,0.03,1,356,0,
1656382,Habitación individual c baño propio,796221,Karla,,Cuauhtémoc,19.41095,-99.18215,Private room,1292,1,0,,,1,365,0,
2547576,1BR Studio in the heart of Coyoacan,7520833,Carlos Miguel,,Coyoacán,19.34706,-99.16568,Entire home/apt,650,3,55,2022-05-21,0.55,2,306,15,
517503,Nice big room near airport,2547499,Irma,,Venustiano Carranza,19.43784,-99.07903,Private room,550,1,198,2022-06-02,3.86,3,325,37,
1662282,Roma Norte apt. sleeps 2 (-4),4378849,Gregor,,Cuauhtémoc,19.4154,-99.15701,Entire home/apt,1212,10,51,2021-08-05,0.48,1,295,1,
521867,Beautiful  bedroom in Mexico City near Sta Fe,2566613,Flor,,Álvaro Obregón,19.38552,-99.22276,Private room,507,2,0,,,1,87,0,
2601933,Luxury Apartments in Roma/Condesa,8618270,Benjamin And Martha,,Cuauhtémoc,19.41728,-99.16635,Entire home/apt,2500,3,5,2021-11-05,0.06,4,365,2,
